player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
dream3r,0.707317073,0.23255814,0.793548387,0.551401869,0.609504132,0.685185185,0.699857527,0.489443378,0.602188656,0.67826087,0.609504132,0.1,0.286231884,0.72971686,0.3125,0.5,0.555555556,0.730470645,0.645744175,0.377896613,0.292193309,0.400966184,0.395061728,0.767,0.285285285,0.698526402,0.737400531,0.653287788,0.673521851,0.406976744,0.285714286,0.748368679,0.014641288,0.040688576,0.672216441,0.413461538,0.126126126,0.812,0.563,0.272727273,0.61904766,0.705128205,0.705128205,0.488888889,0.384615385,0.0,0.0
forsyy,0.829268293,0.162790698,0.829032258,0.719626168,0.673553719,0.777777778,0.890612633,0.147792706,0.673088779,0.808695652,0.673553719,0.146666667,0.339371981,0.863611318,0.1875,0.444444444,0.5,0.909024745,1.0,0.772727273,0.359107807,0.743961353,0.691358025,0.765,0.510510511,0.789602947,0.888215233,0.862510675,0.822622108,0.779069767,0.5,0.297920065,0.966617862,0.078247261,0.80541103,0.490384615,0.162162162,0.713333333,0.72,0.454545455,0.61904766,0.756410256,0.756410256,0.511111111,0.384615385,0.2,0.0
HEN1,0.829268293,0.11627907,0.903225806,0.682242991,0.659090909,0.666666667,0.492638911,0.222648752,0.388717633,0.765217391,0.659090909,0.183333333,0.211352657,0.518161349,0.5,0.5,0.5,0.529597283,0.681883024,0.468805704,0.214869888,0.758454106,0.703703704,0.74,0.474474474,0.486082685,0.544903372,0.499573015,0.359897172,0.23255814,0.071428571,0.247145188,0.396486091,0.117370892,0.456815817,0.365384615,0.162162162,0.825333333,0.756,0.848484848,0.61904766,0.551282051,0.551282051,0.311111111,0.384615385,0.2,0.0
Twistzz,0.768292683,0.23255814,0.838709677,0.654205607,0.66322314,0.685185185,0.506727877,0.750479846,0.430795314,0.686956522,0.66322314,0.16,0.20410628,0.525530646,0.375,0.5,0.555555556,0.518680252,0.594388968,0.38057041,0.286988848,0.415458937,0.518518519,0.757,0.39039039,0.508595989,0.513830997,0.47822374,0.444730077,0.5,0.5,0.510195759,0.017569546,0.118935837,0.548387097,0.403846154,0.045045045,0.870666667,0.724,0.575757576,0.61904766,0.256410256,0.256410256,0.377777778,0.538461538,0.0,0.0
zorte,0.817073171,0.11627907,0.84516129,0.738317757,0.574380165,0.740740741,0.7142631,0.261036468,0.54608508,0.8,0.574380165,0.1,0.278985507,0.715885257,0.125,0.444444444,0.555555556,0.734352256,0.862101759,0.721925134,0.381412639,0.642512077,0.740740741,0.763,0.552552553,0.67028244,0.722243274,0.700256191,0.63496144,0.569767442,0.428571429,0.264070147,0.709516837,0.048513302,0.75962539,0.384615385,0.171171171,0.821333333,0.694,0.333333333,0.595238156,0.794871795,0.794871795,0.488888889,0.615384615,0.2,0.0
xsepower,0.719512195,0.162790698,0.729032258,0.663551402,0.516528926,0.648148148,0.565933196,0.078694818,0.481504316,0.686956522,0.516528926,0.083333333,0.239130435,0.609427258,0.125,0.388888889,0.388888889,0.608442504,0.615786971,0.614081996,0.319702602,0.652173913,0.740740741,0.764,0.582582583,0.584322554,0.635089049,0.540563621,0.431876607,0.348837209,0.142857143,0.097471452,0.727379209,0.114241002,0.541103018,0.288461538,0.117117117,0.757333333,0.598,0.242424242,0.595238156,0.551282051,0.551282051,0.577777778,0.230769231,0.8,0.0
kNgV-,0.841463415,0.325581395,0.7,0.925233645,0.733471074,0.814814815,0.111603609,0.16890595,0.091399507,0.713043478,0.733471074,0.1,0.038647343,0.105707464,0.3125,0.444444444,0.388888889,0.11086851,0.454588683,0.14171123,0.057249071,0.869565217,1.0,0.744,0.765765766,0.09476054,0.107616521,0.092228864,0.149100257,0.093023256,0.0,0.040375204,0.114494876,0.031298905,0.099895942,0.048076923,0.018018018,0.686666667,0.697,0.151515152,0.595238156,0.115384615,0.115384615,0.111111111,0.153846154,0.0,0.0
MATYS,0.768292683,0.511627907,0.716129032,0.831775701,0.783057851,0.814814815,0.453063163,0.902111324,0.417231813,0.608695652,0.783057851,0.13,0.163043478,0.425648328,0.375,0.666666667,0.611111111,0.443474042,0.475035663,0.44741533,0.350185874,0.396135266,0.691358025,0.714,0.60960961,0.391731478,0.415308829,0.423569599,0.475578406,0.465116279,0.857142857,0.45860522,0.004685212,0.13771518,0.522372529,0.144230769,0.09009009,0.5,0.64,0.181818182,0.595238156,0.205128205,0.205128205,0.155555556,0.153846154,0.0,0.0
erkaSt,0.634146341,0.418604651,0.632258065,0.635514019,0.630165289,0.666666667,0.127750514,0.504798464,0.125,0.547826087,0.630165289,0.23,0.050724638,0.134957904,0.5,0.444444444,0.444444444,0.134158176,0.399429387,0.098930481,0.089219331,0.328502415,0.49382716,0.688,0.381381381,0.127916496,0.13679424,0.122117848,0.102827763,0.104651163,0.071428571,0.123368679,0.004685212,0.081377152,0.113423517,0.269230769,0.063063063,0.682666667,0.465,0.151515152,0.595238156,0.102564103,0.102564103,0.044444444,0.076923077,0.0,0.0
Vexite,0.829268293,0.441860465,0.748387097,0.897196262,0.849173554,0.833333333,0.354598702,0.681381958,0.308723798,0.660869565,0.849173554,0.176666667,0.13647343,0.329167224,0.5625,0.555555556,0.611111111,0.351285784,0.51402758,0.384135472,0.301858736,0.391304348,0.75308642,0.808,0.660660661,0.295333606,0.331186055,0.339880444,0.367609254,0.325581395,0.428571429,0.36317292,0.006734993,0.115805947,0.360041623,0.221153846,0.063063063,0.853333333,0.719,0.393939394,0.595238156,0.256410256,0.256410256,0.111111111,0.076923077,0.0,0.0
poizon,0.62195122,0.395348837,0.625806452,0.654205607,0.551652893,0.611111111,0.123159728,0.224568138,0.123766954,0.530434783,0.551652893,0.12,0.054347826,0.136205016,0.25,0.444444444,0.388888889,0.125424551,0.389443652,0.128342246,0.101858736,0.38647343,0.62962963,0.779,0.558558559,0.137535817,0.124668435,0.110162254,0.12596401,0.11627907,0.071428571,0.040375204,0.125036603,0.023474178,0.143600416,0.057692308,0.027027027,0.58,0.457,0.212121212,0.595238156,0.076923077,0.076923077,0.155555556,0.0,0.0,0.0
decenty,0.743902439,0.255813953,0.770967742,0.644859813,0.646694215,0.740740741,0.299034352,0.512476008,0.249075216,0.704347826,0.646694215,0.06,0.118357488,0.299123167,0.25,0.444444444,0.666666667,0.307860262,0.531145982,0.204099822,0.144981413,0.444444444,0.50617284,0.726,0.402402402,0.277732296,0.300492611,0.302305722,0.267352185,0.209302326,0.071428571,0.248776509,0.105710102,0.014084507,0.303850156,0.125,0.063063063,0.565333333,0.677,0.272727273,0.595238156,0.333333333,0.333333333,0.311111111,0.153846154,0.0,0.0
chelleos,0.841463415,0.302325581,0.74516129,0.887850467,0.76446281,0.777777778,0.214658857,0.19193858,0.180487053,0.695652174,0.76446281,0.136666667,0.085748792,0.208877622,0.375,0.555555556,0.5,0.222464823,0.489300999,0.278074866,0.176951673,0.512077295,0.901234568,0.764,0.732732733,0.186860418,0.227358848,0.18616567,0.210796915,0.174418605,0.214285714,0.10093801,0.181551977,0.10172144,0.163371488,0.201923077,0.063063063,0.758666667,0.722,0.242424242,0.595238156,0.205128205,0.205128205,0.244444444,0.153846154,0.0,0.0
allu,0.804878049,0.325581395,0.751612903,0.76635514,0.731404959,0.851851852,0.244894729,0.126679463,0.198982737,0.730434783,0.731404959,0.146666667,0.088164251,0.226563935,0.25,0.333333333,0.611111111,0.246724891,0.523062292,0.195187166,0.093680297,0.714975845,0.666666667,0.718,0.492492492,0.198321736,0.24137931,0.228864219,0.208226221,0.325581395,0.285714286,0.084420881,0.236896047,0.062597809,0.273673257,0.221153846,0.045045045,0.648,0.662,0.242424242,0.595238156,0.243589744,0.243589744,0.266666667,0.153846154,0.0,0.0
PwnAlone,0.829268293,0.255813953,0.822580645,0.803738318,0.688016529,0.796296296,0.46509419,0.176583493,0.373766954,0.747826087,0.688016529,0.16,0.187198068,0.444921874,0.3125,0.555555556,0.5,0.473556526,0.645268664,0.465240642,0.263197026,0.589371981,0.75308642,0.748,0.555555556,0.401146132,0.46115953,0.456020495,0.416452442,0.372093023,0.571428571,0.163539967,0.404685212,0.189358372,0.544224766,0.461538462,0.693693694,0.804,0.724,0.393939394,0.595238156,0.384615385,0.384615385,0.4,0.307692308,0.0,0.0
dav1deuS,0.695121951,0.372093023,0.777419355,0.654205607,0.642561983,0.648148148,0.356181732,0.652591171,0.348181258,0.556521739,0.642561983,0.116666667,0.148550725,0.383473274,0.4375,0.555555556,0.444444444,0.370451237,0.397051831,0.323529412,0.289962825,0.328502415,0.543209877,0.745,0.45045045,0.377200164,0.372868511,0.342442357,0.285347044,0.325581395,0.285714286,0.363988581,0.011127379,0.082942097,0.372528616,0.201923077,0.036036036,0.817333333,0.589,0.212121212,0.595238156,0.179487179,0.179487179,0.133333333,0.230769231,0.2,0.0
xccurate,0.743902439,0.325581395,0.761290323,0.710280374,0.634297521,0.740740741,0.032927022,0.142034549,0.027435265,0.652173913,0.634297521,0.096666667,0.012077295,0.033601727,0.25,0.555555556,0.722222222,0.032751092,0.415596767,0.027629234,0.017843866,0.497584541,0.617283951,0.719,0.456456456,0.030495293,0.029935582,0.036720751,0.030848329,0.023255814,0.0,0.011215334,0.031039531,0.018779343,0.041623309,0.0,0.0,0.485333333,0.727,0.121212121,0.571428653,0.051282051,0.051282051,0.044444444,0.076923077,0.0,0.0
CeRq,0.609756098,0.23255814,0.706451613,0.523364486,0.440082645,0.555555556,0.201994618,0.159309021,0.193588163,0.573913043,0.440082645,0.13,0.094202899,0.234840222,0.25,0.5,0.555555556,0.22125182,0.410841655,0.17201426,0.103345725,0.550724638,0.555555556,0.696,0.411411411,0.234752354,0.234558545,0.192997438,0.16966581,0.023255814,0.0,0.077487765,0.204978038,0.020344288,0.18314256,0.134615385,0.099099099,0.54,0.494,0.151515152,0.571428653,0.205128205,0.205128205,0.288888889,0.0,0.0,0.0
NertZ,0.756097561,0.418604651,0.677419355,0.794392523,0.787190083,0.777777778,0.593003008,0.621880998,0.539303329,0.626086957,0.787190083,0.156666667,0.22705314,0.575415118,0.375,0.5,0.555555556,0.593643862,0.518782691,0.588235294,0.43197026,0.429951691,0.691358025,0.722,0.561561562,0.535407286,0.562334218,0.589239966,0.565552699,0.546511628,0.5,0.598898858,0.018740849,0.234741784,0.579604579,0.413461538,0.09009009,0.692,0.661,0.303030303,0.571428653,0.358974359,0.358974359,0.355555556,0.076923077,0.0,0.0
ekul,0.634146341,0.302325581,0.603225806,0.626168224,0.51446281,0.611111111,0.064429318,0.203454894,0.059802713,0.582608696,0.51446281,0.073333333,0.027777778,0.071808698,0.125,0.444444444,0.333333333,0.069626395,0.410366144,0.072192513,0.057992565,0.381642512,0.666666667,0.793,0.594594595,0.068358576,0.073133763,0.064901793,0.035989717,0.046511628,0.071428571,0.019779772,0.071156662,0.004694836,0.067637877,0.028846154,0.009009009,0.722666667,0.542,0.090909091,0.571428653,0.051282051,0.051282051,0.066666667,0.0,0.0,0.0
Brehze,0.658536585,0.441860465,0.638709677,0.654205607,0.657024793,0.722222222,0.25502612,0.748560461,0.24337238,0.573913043,0.657024793,0.07,0.103864734,0.259328963,0.25,0.555555556,0.555555556,0.258854925,0.416547789,0.185383244,0.162825279,0.338164251,0.481481481,0.746,0.426426426,0.247237004,0.248579007,0.254483348,0.251928021,0.162790698,0.142857143,0.252650897,0.003513909,0.031298905,0.347554631,0.125,0.063063063,0.566666667,0.621,0.181818182,0.571428653,0.102564103,0.102564103,0.155555556,0.153846154,0.2,0.0
nqz,0.87804878,0.069767442,0.867741935,0.76635514,0.638429752,0.814814815,0.391958208,0.107485605,0.269882861,0.913043478,0.638429752,0.096666667,0.143719807,0.367941064,0.0625,0.388888889,0.5,0.390587094,0.746077033,0.3057041,0.142750929,0.739130435,0.654320988,0.782,0.45045045,0.332173557,0.366426677,0.390264731,0.406169666,0.26744186,0.428571429,0.105628059,0.453587116,0.103286385,0.335067638,0.25,0.081081081,0.866666667,0.783,0.363636364,0.571428653,0.474358974,0.474358974,0.355555556,0.538461538,0.2,0.0
z4kr,0.817073171,0.209302326,0.874193548,0.719626168,0.617768595,0.796296296,0.238720912,0.280230326,0.18649815,0.765217391,0.617768595,0.08,0.092995169,0.229851775,0.1875,0.555555556,0.611111111,0.239932072,0.543033761,0.188057041,0.130855019,0.458937198,0.580246914,0.75,0.426426426,0.20998772,0.235316408,0.208368915,0.267352185,0.197674419,0.285714286,0.106035889,0.215812592,0.040688576,0.225806452,0.125,0.072072072,0.905333333,0.718,0.212121212,0.571428653,0.294871795,0.294871795,0.155555556,0.230769231,0.0,0.0
hades,0.731707317,0.23255814,0.751612903,0.654205607,0.582644628,0.722222222,0.636852937,0.170825336,0.532521578,0.704347826,0.582644628,0.08,0.247584541,0.641852165,0.1875,0.388888889,0.388888889,0.665938865,0.671421778,0.531194296,0.272862454,0.661835749,0.641975309,0.784,0.483483483,0.594351208,0.672224327,0.608027327,0.562982005,0.418604651,0.357142857,0.272634584,0.606442167,0.050078247,0.600416233,0.134615385,0.081081081,0.744,0.66,0.363636364,0.571428653,0.615384615,0.615384615,0.755555556,0.461538462,0.0,0.0
syrsoN,0.804878049,0.186046512,0.758064516,0.803738318,0.619834711,0.740740741,0.501662181,0.103646833,0.397965475,0.756521739,0.619834711,0.103333333,0.193236715,0.498434308,0.1875,0.444444444,0.444444444,0.51067443,0.680456491,0.556149733,0.289219331,0.652173913,0.814814815,0.765,0.63963964,0.466434711,0.494505495,0.490179334,0.501285347,0.325581395,0.285714286,0.061378467,0.659736457,0.217527387,0.456815817,0.375,0.144144144,0.662666667,0.714,0.424242424,0.571428653,0.435897436,0.435897436,0.511111111,0.461538462,0.4,0.0
BOROS,0.804878049,0.488372093,0.687096774,0.887850467,0.809917355,0.851851852,0.663764445,0.838771593,0.591553637,0.643478261,0.809917355,0.106666667,0.240338164,0.609313884,0.375,0.555555556,0.555555556,0.641921397,0.570137898,0.654188948,0.533828996,0.371980676,0.691358025,0.75,0.585585586,0.555873926,0.582417582,0.641332195,0.735218509,0.790697674,0.357142857,0.695350734,0.021083455,0.117370892,0.62226847,0.384615385,0.099099099,0.793333333,0.65,0.242424242,0.571428653,0.307692308,0.307692308,0.355555556,0.230769231,0.2,0.0
ottoNd,0.756097561,0.279069767,0.716129032,0.728971963,0.621900826,0.777777778,0.192021529,0.159309021,0.156596794,0.72173913,0.621900826,0.11,0.073671498,0.186202862,0.0625,0.5,0.555555556,0.194080543,0.495007133,0.173796791,0.104089219,0.550724638,0.679012346,0.684,0.510510511,0.169873107,0.180371353,0.210930828,0.177377892,0.093023256,0.071428571,0.064437194,0.200585652,0.034428795,0.186264308,0.173076923,0.009009009,0.516,0.613,0.181818182,0.571428653,0.153846154,0.153846154,0.088888889,0.076923077,0.0,0.0
Ax1Le,0.87804878,0.255813953,0.84516129,0.813084112,0.834710744,0.796296296,0.378344151,0.458733205,0.303791615,0.747826087,0.834710744,0.196666667,0.143719807,0.362839243,0.5,0.388888889,0.388888889,0.379427462,0.600570613,0.362745098,0.230483271,0.512077295,0.703703704,0.733,0.510510511,0.332378223,0.358090186,0.378309137,0.388174807,0.26744186,0.214285714,0.399469821,0.017862372,0.079812207,0.304890739,0.307692308,0.081081081,0.877333333,0.775,0.545454545,0.571428653,0.192307692,0.192307692,0.288888889,0.153846154,0.2,0.0
GeT_RiGhT,0.243902439,0.558139535,0.083870968,0.542056075,0.092975207,0.259259259,0.000791515,1.0,0.000308261,0.226086957,0.092975207,0.21,0.0,0.002650679,0.375,0.0,0.222222222,0.000485201,0.402757965,0.000891266,0.003717472,0.038647343,0.12345679,0.5,0.375375375,0.001841998,0.0,0.002561913,0.0,0.0,0.0,0.001019576,0.0,0.00312989,0.002081165,0.0,0.0,0.0,0.0,0.0,0.571428653,0.0,1e-11,0.0,0.0,0.0,0.0
Spinx,0.743902439,0.302325581,0.764516129,0.682242991,0.683884298,0.740740741,0.554060472,0.56621881,0.479808878,0.669565217,0.683884298,0.12,0.217391304,0.555574703,0.375,0.388888889,0.555555556,0.565259583,0.585354256,0.44741533,0.310780669,0.458937198,0.580246914,0.728,0.429429429,0.523536635,0.552860932,0.535439795,0.508997429,0.476744186,0.428571429,0.569535073,0.023426061,0.164319249,0.495317378,0.461538462,0.153153153,0.781333333,0.652,0.212121212,0.571428653,0.512820513,0.512820513,0.333333333,0.538461538,0.0,0.0
Sonic,1.0,0.11627907,0.874193548,0.934579439,0.871900826,0.925925926,0.071552952,0.358925144,0.045776819,0.965217391,0.871900826,0.146666667,0.026570048,0.06353241,0.625,0.555555556,0.611111111,0.068655992,0.475035663,0.049019608,0.037918216,0.400966184,0.543209877,0.857,0.444444444,0.054236594,0.06176582,0.072587532,0.066838046,0.093023256,0.142857143,0.042006525,0.050951684,0.014084507,0.064516129,0.048076923,0.027027027,0.928,0.826,0.303030303,0.571428653,0.064102564,0.064102564,0.133333333,0.153846154,0.0,0.0
zehN,0.792682927,0.325581395,0.793548387,0.710280374,0.780991736,0.759259259,0.334810828,0.387715931,0.287916153,0.67826087,0.780991736,0.346666667,0.121980676,0.328486981,0.625,0.555555556,0.555555556,0.338185347,0.518782691,0.236185383,0.196282528,0.362318841,0.49382716,0.752,0.39039039,0.305157593,0.325881016,0.323654996,0.326478149,0.325581395,0.071428571,0.318107667,0.019326501,0.212832551,0.302809573,0.605769231,0.117117117,0.784,0.735,0.303030303,0.571428653,0.179487179,0.179487179,0.222222222,0.230769231,0.0,0.0
dumau,0.841463415,0.302325581,0.790322581,0.813084112,0.830578512,0.814814815,0.417128384,0.41074856,0.338162762,0.739130435,0.830578512,0.173333333,0.157004831,0.391976309,0.5,0.444444444,0.611111111,0.419941776,0.611031859,0.376114082,0.226765799,0.54589372,0.691358025,0.759,0.537537538,0.350798199,0.402425161,0.406490179,0.401028278,0.418604651,0.142857143,0.411092985,0.03250366,0.079812207,0.43496358,0.413461538,0.207207207,0.753333333,0.74,0.454545455,0.571428653,0.371794872,0.371794872,0.177777778,0.538461538,0.2,0.0
vsm,0.731707317,0.279069767,0.751612903,0.663551402,0.669421488,0.666666667,0.416020263,0.591170825,0.373612824,0.634782609,0.669421488,0.14,0.172705314,0.436532213,0.375,0.388888889,0.388888889,0.427947598,0.498335711,0.335115865,0.269144981,0.381642512,0.530864198,0.706,0.387387387,0.424478101,0.422129595,0.404782237,0.36503856,0.395348837,0.071428571,0.418026101,0.01727672,0.133020344,0.422476587,0.355769231,0.09009009,0.796,0.618,0.333333333,0.571428653,0.282051282,0.282051282,0.311111111,0.307692308,0.4,0.0
aliStair,0.707317073,0.186046512,0.758064516,0.672897196,0.495867769,0.648148148,0.266107329,0.182341651,0.229346486,0.669565217,0.495867769,0.106666667,0.121980676,0.286652049,0.25,0.5,0.444444444,0.278262979,0.493105088,0.272727273,0.166542751,0.536231884,0.691358025,0.769,0.507507508,0.280188293,0.283061766,0.251067464,0.210796915,0.279069767,0.071428571,0.083401305,0.272913616,0.082942097,0.272632674,0.230769231,0.144144144,0.836,0.569,0.151515152,0.571428653,0.192307692,0.192307692,0.177777778,0.230769231,0.0,0.0
mir,0.817073171,0.418604651,0.693548387,0.859813084,0.828512397,0.888888889,0.303625139,0.575815739,0.25431566,0.695652174,0.828512397,0.143333333,0.102657005,0.273954183,0.375,0.388888889,0.5,0.299369238,0.528768426,0.28342246,0.202973978,0.439613527,0.703703704,0.73,0.564564565,0.239459681,0.273967412,0.314261315,0.303341902,0.279069767,0.142857143,0.318719413,0.009370425,0.10485133,0.245577523,0.221153846,0.045045045,0.697333333,0.744,0.272727273,0.571428653,0.230769231,0.230769231,0.133333333,0.076923077,0.0,0.0
BL1TZ,0.414634146,0.488372093,0.441935484,0.429906542,0.388429752,0.518518519,0.019471268,0.481765835,0.021578298,0.417391304,0.388429752,0.13,0.008454106,0.024418449,0.1875,0.444444444,0.555555556,0.020621058,0.393247741,0.012477718,0.017843866,0.169082126,0.308641975,0.867,0.411411411,0.024150634,0.021978022,0.017079419,0.015424165,0.023255814,0.0,0.020799347,0.000292826,0.0,0.023933403,0.019230769,0.0,0.333333333,0.125,0.03030303,0.571428653,0.0,1e-11,0.022222222,0.0,0.0,0.0
